sentiment	productId	userId	summary	text	helpfulY	helpfulN
-1	B0036FOV2O	A2ZKLDWOZ2TNZG	Don't waste your money	These reviews are all from sometime ago, and perhaps what was said was true at that time. But let me warn anyone looking for some good Rwandan coffee right now, do not waste your money. I have tasted true good Rwandan coffee, which is very similar to Kenyan coffee. Most African coffees taste naturally citrus sweet. I don't know what was in the bag I got. The aroma was terrible (like the beans had partially absorbed some odd flavor from something else) and it tasted just the same. I had to toss the 3 pound bag.	3	0
1	B005K4Q1VI	A2C494FJ3TX9DI	Great!	I love these! The price is VERY good...all the flavors are really good! The peppermint one is my favorite and I would gladly take more of that before the others. Though the others aren't lacking at all, I'm just a peppermint fan! Will be buying more when my others get low! Thanks so much!	2	0
1	B008CTB5DW	A3ED4HOQAPOXGW	Nom Nom	I like to mix my PB2 with almond milk and either use it on a PB & J or to dip my apples in. Great flavor and consistency!	0	0
-1	B007TJGZ54	A1VO56ALBNAJKP	Disappointed after drinking Black Tiger!	"I switched to Green Mountain Breakfast Blend after not being able to get Black Tiger as a super saver item.  It was a real disappointment.  Very weak and certainly not something I would want as ""breakfast blend"".."	1	0
1	B000YSS7EO	A1EALBNCP76T63	Love at first bite	Our 6 month old loves this product. My only issue, is that our daughter has struggled with constipation, even with breast milk. The brown rice causes more of this issue. Our doctor recommended we use oatmeal instead, wish I would have bought the case of oatmeal instead. So if your child has these issues, I would recommend ordering the oatmeal. We have been missing a little bit of pureed prune to overcome the constipation and it works like a charm! We will now buy one can of the oatmeal to try and if she likes it, will order another case!	1	0
1	B001EQ53K6	A3DOPYDOS49I3T	Really good!	These are really good and very convenient. This is probably my favorite flavor. Not too sweet and doesn't have aftertaste. These packets are really convenient. I carry them everywhere. On my pocket, backpack and car. I try to have them everywhere I can to prevent drinking soda. So far so good. These were recommended from my nutritionist. I had a bad soda habit. I would drink way too much soda in one day. She recommended to drink lots of water but if I had an urge to drink something sweet then to drink a crystal light drink. I haven't had a soda for a few months now. Now I drink lots of water and have about one to two of these packets everyday.	0	0
1	B003FOD6W2	A3I6R9WAB9Y5TF	Amazing flavor	This is a rare and wonderful honey that I first sampled in Idylewild, CA. I am NEVER going back to supermarket honey! Star Thistle honey is definitely a must try especially if you use it in teas since the flavor is mild and has no aftertaste!!!!! Awesome flavor!	0	0
-1	B0021L8XTG	A6YKLUPM4VICA	Gross	These bones are just gross.  First of all, they are not wrapped tight enough to keep them fresh.  When you open them up, they just smell old.  They are dry and brittle and break just by touching them.  I gave one to my 2 year old lab and within seconds it was splintering.  I threw the entire pack away, along with the pack of smokehouse knuckles I bought at the same time.  GROSS. I would not recommend these.  Ask the meat man has way better quality products. Real bones for Real dogs, not this fake crap.  Don't buy!	2	1
1	B000FFPXBG	A36MP37DITBU6F	the perfect cinnamon apple oatmeal. Organic and tastes incredible with big chunks of apple.  Everyone loves it.	Love the big chunks of apple and awesome cinnamon taste. Tastes like apple pie oatmeal. Great when cooked per the directions for perfect consistency. My 12 year old even loved it straight out of the bag, and he eats it as cold cereal too.	5	0
1	B000EVMNO6	AYSWWVXZ14E9X	Haribo Gummi Frogs	We received the Haribo Gummi Frogs in the stated amount of days. The product was very fresh and enjoyed by young and old at my son's grad party. I placed the frogs at each table in small bowls. He was part of the FIRST Robotics team-FROG FORCE, so we thought it fit the theme well.I would order these again for other functions.	1	0
1	B0018CJJ9W	AV00I7J0W7R5V	Great Product	This is a great natural dog food. Our three dogs really prefer the taste of this food product to any other natural product that we tried. The dogs particularly like the venison or bison flavors over any of the others.	0	0
-1	B0002Q1X6C	A2PB5TNHPM1HSS	black truffles	I though this product lack flavor as I taste different brands far better.<br />There were no real flavor as I expected. Sorry	10	1
-1	B004LL7GHO	A2QW3U7T82OI4P	Taste: definitely a matter of personal preference	I am constantly trying new foods, and when I read about the nutritious value of almondmilk, I decided to get a two-pack. About two weeks later, I opened my first one and gagged when I added it to my cereal. The taste was just unbearable, and for once, I found my vocabulary lacking in adjectives to describe it's taste. I checked the expiration date, which wasn't for another 8 months, and left it onto my refrigerator. Perhaps I purchased a bad batch, because the other one started bloating just sitting on my counter (I purchased the shelf-life ones and refrigerated them after opening).<br /><br />The only way I can tolerate the taste is to put some protein powder in it and mix it with some agave syrup. I've eaten a lot of MRE's in my time in the Army, and this easily ranks below any nasty thing I've eaten (or drank). I'll stick with my regular 2% milk and continue with a vitamin supplement for nutrition.	0	3
1	B001KSOMY6	A35QUWHPUVXEZ7	Perfect	These pretzels were perfect.  Not problems with shipping, box, or the bags inside.  A good purchase.	2	0
1	B0083QJU72	A1C0AROUHV874P	Versatile!	Can be used to sweeten a number of food products. Great price compared to retail.	0	0
1	B003QBCUR6	AI1HLDSBL6Q0F	Delicious!!!! Great for Breastfeeding mommies!	I'm nursing and miss having coffee so much!<br /><br />I heat up skim milk in the microwave, pour some agave and a pack of Starbucks VIA decaf.<br />It tastes soooo good like a latte!	1	0
1	B000G1X456	A1HX18FYPSN0AM	Best Dark Roast coffee you'll ever drink!	Living in Baton Rouge my wife and I drank the popular regional coffee - Community Coffee, we now guess out of loyalty. When we became full time RV'ers in February 2007, we packed 5 lbs of that coffee but ran out in Missouri, so we tried other dark roast, including Maxwell House Gourmet Dark Roast and then the Yuban Dark Roast. OMG - what a difference!<br /><br />We'll never buy anything except Yuban Dark Road - smooth and silky without that burnt or bitter taste.<br /><br />Difficult to find in South Louisiana, but easier nationwide. Then there's always Amazon with delivery within 5-days!<br /><br />Ya gotta try it!	1	0
1	B000084ETV	AK3Q0YL8EX7MD	Good Product	I was happy to see that I could order this product online and have it shipped to my home.  It is difficult to find in stores.	0	0
1	B001P05K8Q	A1DAH19D8ZXVWR	Great product... dogs just love them.	Our dogs have been using this product for about a year now.  We use to buy them from our vet until they didn't have the large size one month and I check Amazon and I've been ordering them from Amazon ever since (cheaper too).  The vet had been after me to have the dogs teeth cleaned but now marvels at how clean my 10 year old Fox Terrier's teeth have become... and our two year old golden retriever's are the same.  Give them one a day (the large size cut in half) in the morning after they eat.	0	0
1	B004N8LMFM	A1LLJL8M27JGLG	A lot of fun!	"I bought this kit for my little brother, and we had a lot of fun mixing up the candy and making the little ""sushi"". It worked really well and didn't taste too bad, although it was a lot of candy and we couldn't finish it all."	2	2
-1	B000PDY3P0	ATTPXYIN756TM	STALE	Third time I've bought this brand,,,it is STALE,,not gonna bother to return it,,,no second chances, will find another brand. I'm sure another brand offers the same size. To be clear, the first boxes were fresh. Take your best shot.	2	0
1	B000EH2QP6	A1FD44KM008Z0J	Canidae Dog Food	This is the dog food I had chosen for my 5 dogs,but until now,I did not find a good price.  Thank you Amazon.  My dogs love it.	1	0
1	B003VXFK44	A21QTXFX6USZSY	My personal favorite K-Kup.	"I'm sure this flavor isn't for everyone, but if you enjoy your coffee on the sweeter and more flavorful side then you should enjoy this. It is not what I would call a ""strong"" coffee by any means. I would describe it as mild and flavorful."	0	0
1	B0056GL04S	A30Z3BVRNUM3NW	Great Water!!!!!!	This is a great product to try for those  looking for a good substitute for FIji water.  It has the cleanest taste, and I truly believe the story behind it.  I am really glad I gave it a try. Thanks Destiny!	0	6
1	B003KV7V1C	A1R01R1QNFKYL3	Fantastic, and well worth the price	"I bought this jerky for my husband because he loves jerky and spicy food (this one seemed like a no-brainer based on the reviews). To be honest, he was thrown off by the very bright red color when he originally got it and let the jerky sit for a few days while he worked up the courage to try it (bright red, chipotle, habanero, it was a little intimidating). Once he tried it, he fell in love. It's soft, tender, flavorful, not too salty, in essence, in his words, it's like ""spicy carne asada, and not the junk, tough carne asada you get at the tex-mex places"". It's all he can do to only eat one piece, he loves it!  Well worth the price."	0	0
1	B000ZZVKDQ	A31OESX3HDY3GF	wine country gal	My dughter used these, and loved the fresh taste of the tomatoes!  Said it was like she had just picked them fron a garden!	1	0
1	B0001JXE6M	A14738H3YYX7ZC	Excellent	Great product, exactly as expected.  Actually arrived in plastic containers, not the bags as shown - a definite and appreciated upgrade.	2	0
-1	B001AW9PTO	A30LKCYYLLDKFT	Way Too Salty	I read the reviews and thought, I like salt. I thought the saltiness was on the exterior of the jerky.  There is very little salt taste on the outside of the jerky but the saltiness comes out with every chew. The strips are about the size of a chopstick or a very thin pencil. 12 ounces for $20+ is way too expensive.  There is very little beef flavor but too be fair it is probably covered up by the salt.  These taste very similar to the chopped and formed cheap jerky at the convenience mart that you swear you will never buy again but much more salty. The amount of salt made my tongue numb, if you want good jerky keep looking. (Jack Link's Smokehouse Beef jerky strips, wood smoked 30-count jar)	0	1
